"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"2018"	"2018"	720	4659978	15.451
	"Louisiana"	"22"	"2019"	"2019"	704	4648794	15.144
	"Louisiana"	"22"	"2020 "	"2020"	642	4645318	13.820
"Total"	"Louisiana"	"22"			12661	100136377	12.644
	"Maine"	"23"	"1999"	"1999"	175	1266808	13.814
	"Maine"	"23"	"2000"	"2000"	154	1274923	12.079
	"Maine"	"23"	"2001"	"2001"	161	1285692	12.522
	"Maine"	"23"	"2002"	"2002"	166	1295960	12.809
	"Maine"	"23"	"2003"	"2003"	137	1306513	10.486
	"Maine"	"23"	"2004"	"2004"	171	1313688	13.017
	"Maine"	"23"	"2005"	"2005"	175	1318787	13.270
	"Maine"	"23"	"2006"	"2006"	158	1323619	11.937
	"Maine"	"23"	"2007"	"2007"	191	1327040	14.393
	"Maine"	"23"	"2008"	"2008"	181	1330509	13.604
	"Maine"	"23"	"2009"	"2009"	197	1329590	14.817
	"Maine"	"23"	"2010"	"2010"	186	1328361	14.002
	"Maine"	"23"	"2011"	"2011"	235	1328188	17.693
	"Maine"	"23"	"2012"	"2012"	209	1329192	15.724
	"Maine"	"23"	"2013"	"2013"	245	1328302	18.445
	"Maine"	"23"	"2014"	"2014"	220	1330089	16.540
	"Maine"	"23"	"2015"	"2015"	235	1329328	17.678
	"Maine"	"23"	"2016"	"2016"	226	1331479	16.974
	"Maine"	"23"	"2017"	"2017"	274	1335907	20.510
	"Maine"	"23"	"2018"	"2018"	270	1338404	20.173
	"Maine"	"23"	"2019"	"2019"	276	1344212	20.532
	"Maine"	"23"	"2020 "	"2020"	234	1350141	17.332
"Total"	"Maine"	"23"			4476	29046732	15.410
	"Maryland"	"24"	"1999"	"1999"	435	5254509	8.279
	"Maryland"	"24"	"2000"	"2000"	474	5296486	8.949
	"Maryland"	"24"	"2001"	"2001"	454	5374691	8.447
	"Maryland"	"24"	"2002"	"2002"	477	5440389	8.768
	"Maryland"	"24"	"2003"	"2003"	491	5496269	8.933
	"Maryland"	"24"	"2004"	"2004"	500	5546935	9.014
	"Maryland"	"24"	"2005"	"2005"	472	5592379	8.440
	"Maryland"	"24"	"2006"	"2006"	495	5627367	8.796
	"Maryland"	"24"	"2007"	"2007"	518	5653408	9.163
	"Maryland"	"24"	"2008"	"2008"	507	5684965	8.918
	"Maryland"	"24"	"2009"	"2009"	551	5730388	9.615
	"Maryland"	"24"	"2010"	"2010"	502	5773552	8.695
	"Maryland"	"24"	"2011"	"2011"	558	5828289	9.574
	"Maryland"	"24"	"2012"	"2012"	583	5884563	9.907
	"Maryland"	"24"	"2013"	"2013"	569	5928814	9.597
	"Maryland"	"24"	"2014"	"2014"	606	5976407	10.140
	"Maryland"	"24"	"2015"	"2015"	553	6006401	9.207
	"Maryland"	"24"	"2016"	"2016"	586	6016447	9.740
	"Maryland"	"24"	"2017"	"2017"	630	6052177	10.409
	"Maryland"	"24"	"2018"	"2018"	650	6042718	10.757
	"Maryland"	"24"	"2019"	"2019"	657	6045680	10.867
	"Maryland"	"24"	"2020 "	"2020"	585	6055802	9.660
"Total"	"Maryland"	"24"			11853	126308636	9.384
	"Massachusetts"	"25"	"1999"	"1999"	431	6317345	6.822
	"Massachusetts"	"25"	"2000"	"2000"	387	6349097	6.095
	"Massachusetts"	"25"	"2001"	"2001"	426	6397634	6.659
	"Massachusetts"	"25"	"2002"	"2002"	436	6417206	6.794
	"Massachusetts"	"25"	"2003"	"2003"	433	6422565	6.742
	"Massachusetts"	"25"	"2004"	"2004"	425	6412281	6.628
	"Massachusetts"	"25"	"2005"	"2005"	480	6403290	7.496
	"Massachusetts"	"25"	"2006"	"2006"	450	6410084	7.020
	"Massachusetts"	"25"	"2007"	"2007"	516	6431559	8.023
	"Massachusetts"	"25"	"2008"	"2008"	509	6468967	7.868
	"Massachusetts"	"25"	"2009"	"2009"	530	6517613	8.132
	"Massachusetts"	"25"	"2010"	"2010"	598	6547629	9.133
	"Massachusetts"	"25"	"2011"	"2011"	585	6587536	8.880
	"Massachusetts"	"25"	"2012"	"2012"	604	6646144	9.088
	"Massachusetts"	"25"	"2013"	"2013"	572	6692824	8.546
	"Massachusetts"	"25"	"2014"	"2014"	596	6745408	8.836
	"Massachusetts"	"25"	"2015"	"2015"	642	6794422	9.449
	"Massachusetts"	"25"	"2016"	"2016"	631	6811779	9.263
	"Massachusetts"	"25"	"2017"	"2017"	682	6859819	9.942
	"Massachusetts"	"25"	"2018"	"2018"	740	6902149	10.721
	"Massachusetts"	"25"	"2019"	"2019"	647	6892503	9.387
	"Massachusetts"	"25"	"2020 "	"2020"	618	6893574	8.965
"Total"	"Massachusetts"	"25"			11938	144921428	8.238
	"Michigan"	"26"	"1999"	"1999"	974	9897116	9.841
	"Michigan"	"26"	"2000"	"2000"	974	9938444	9.800
	"Michigan"	"26"	"2001"	"2001"	1051	9991120	10.519
	"Michigan"	"26"	"2002"	"2002"	1106	10015710	11.043
	"Michigan"	"26"	"2003"	"2003"	1029	10041152	10.248
	"Michigan"	"26"	"2004"	"2004"	1098	10055315	10.920
	"Michigan"	"26"	"2005"	"2005"	1108	10051137	11.024
	"Michigan"	"26"	"2006"	"2006"	1139	10036081	11.349
	"Michigan"	"26"	"2007"	"2007"	1131	10001284	11.309
	"Michigan"	"26"	"2008"	"2008"	1180	9946889	11.863
	"Michigan"	"26"	"2009"	"2009"	1169	9901591	11.806
	"Michigan"	"26"	"2010"	"2010"	1263	9883640	12.779
	"Michigan"	"26"	"2011"	"2011"	1221	9876187	12.363
	"Michigan"	"26"	"2012"	"2012"	1261	9883360	12.759
	"Michigan"	"26"	"2013"	"2013"	1295	9895622	13.087
	"Michigan"	"26"	"2014"	"2014"	1354	9909877	13.663
	"Michigan"	"26"	"2015"	"2015"	1410	9922576	14.210
	"Michigan"	"26"	"2016"	"2016"	1364	9928300	13.739
	"Michigan"	"26"	"2017"	"2017"	1457	9962311	14.625
	"Michigan"	"26"	"2018"	"2018"	1548	9995915	15.486
	"Michigan"	"26"	"2019"	"2019"	1472	9986857	14.739
	"Michigan"	"26"	"2020 "	"2020"	1444	9966555	14.488
"Total"	"Michigan"	"26"			27048	219087039	12.346
	"Minnesota"	"27"	"1999"	"1999"	437	4873481	8.967
	"Minnesota"	"27"	"2000"	"2000"	440	4919479	8.944
	"Minnesota"	"27"	"2001"	"2001"	480	4982796	9.633
	"Minnesota"	"27"	"2002"	"2002"	497	5018935	9.902
	"Minnesota"	"27"	"2003"	"2003"	497	5053572	9.835
	"Minnesota"	"27"	"2004"	"2004"	524	5087713	10.299
	"Minnesota"	"27"	"2005"	"2005"	547	5119598	10.684
	"Minnesota"	"27"	"2006"	"2006"	554	5163555	10.729
	"Minnesota"	"27"	"2007"	"2007"	572	5207203	10.985
	"Minnesota"	"27"	"2008"	"2008"	596	5247018	11.359
	"Minnesota"	"27"	"2009"	"2009"	584	5281203	11.058
	"Minnesota"	"27"	"2010"	"2010"	606	5303925	11.426
	"Minnesota"	"27"	"2011"	"2011"	683	5344861	12.779
	"Minnesota"	"27"	"2012"	"2012"	656	5379139	12.195
	"Minnesota"	"27"	"2013"	"2013"	678	5420380	12.508
	"Minnesota"	"27"	"2014"	"2014"	686	5457173	12.571
	"Minnesota"	"27"	"2015"	"2015"	730	5489594	13.298
	"Minnesota"	"27"	"2016"	"2016"	745	5519952	13.496
	"Minnesota"	"27"	"2017"	"2017"	783	5576606	14.041
	"Minnesota"	"27"	"2018"	"2018"	739	5611179	13.170
	"Minnesota"	"27"	"2019"	"2019"	830	5639632	14.717
	"Minnesota"	"27"	"2020 "	"2020"	758	5657342	13.399
"Total"	"Minnesota"	"27"			13622	116354336	11.707
	"Mississippi"	"28"	"1999"	"1999"	304	2828408	10.748
	"Mississippi"	"28"	"2000"	"2000"	294	2844658	10.335
	"Mississippi"	"28"	"2001"	"2001"	328	2852994	11.497
	"Mississippi"	"28"	"2002"	"2002"	343	2858681	11.999
	"Mississippi"	"28"	"2003"	"2003"	336	2868312	11.714
	"Mississippi"	"28"	"2004"	"2004"	350	2889010	12.115
	"Mississippi"	"28"	"2005"	"2005"	363	2905943	12.492
	"Mississippi"	"28"	"2006"	"2006"	325	2904978	11.188
	"Mississippi"	"28"	"2007"	"2007"	396	2928350	13.523
	"Mississippi"	"28"	"2008"	"2008"	409	2947806	13.875
	"Mississippi"	"28"	"2009"	"2009"	381	2958774	12.877
	"Mississippi"	"28"	"2010"	"2010"	388	2967297	13.076
	"Mississippi"	"28"	"2011"	"2011"	389	2978512	13.060
	"Mississippi"	"28"	"2012"	"2012"	410	2984926	13.736
	"Mississippi"	"28"	"2013"	"2013"	388	2991207	12.971
	"Mississippi"	"28"	"2014"	"2014"	380	2994079	12.692
	"Mississippi"	"28"	"2015"	"2015"	431	2992333	14.403
	"Mississippi"	"28"	"2016"	"2016"	383	2988726	12.815
	"Mississippi"	"28"	"2017"	"2017"	445	2984100	14.912
	"Mississippi"	"28"	"2018"	"2018"	421	2986530	14.097
	"Mississippi"	"28"	"2019"	"2019"	436	2976149	14.650
	"Mississippi"	"28"	"2020 "	"2020"	410	2966786	13.820
"Total"	"Mississippi"	"28"			8310	64598559	12.864
	"Missouri"	"29"	"1999"	"1999"	700	5561948	12.586
	"Missouri"	"29"	"2000"	"2000"	699	5595211	12.493
	"Missouri"	"29"	"2001"	"2001"	725	5641142	12.852
	"Missouri"	"29"	"2002"	"2002"	693	5674825	12.212
	"Missouri"	"29"	"2003"	"2003"	679	5709403	11.893
	"Missouri"	"29"	"2004"	"2004"	715	5747741	12.440
	"Missouri"	"29"	"2005"	"2005"	727	5790300	12.555
	"Missouri"	"29"	"2006"	"2006"	799	5842704	13.675
	"Missouri"	"29"	"2007"	"2007"	808	5887612	13.724
	"Missouri"	"29"	"2008"	"2008"	779	5923916	13.150
	"Missouri"	"29"	"2009"	"2009"	860	5961088	14.427
	"Missouri"	"29"	"2010"	"2010"	856	5988927	14.293
	"Missouri"	"29"	"2011"	"2011"	933	6010688	15.522
	"Missouri"	"29"	"2012"	"2012"	914	6021988	15.178
	"Missouri"	"29"	"2013"	"2013"	960	6044171	15.883
	"Missouri"	"29"	"2014"	"2014"	1017	6063589	16.772
	"Missouri"	"29"	"2015"	"2015"	1052	6083672	17.292
	"Missouri"	"29"	"2016"	"2016"	1133	6093000	18.595
	"Missouri"	"29"	"2017"	"2017"	1151	6113532	18.827
	"Missouri"	"29"	"2018"	"2018"	1230	6126452	20.077
	"Missouri"	"29"	"2019"	"2019"	1141	6137428	18.591
	"Missouri"	"29"	"2020 "	"2020"	1125	6151548	18.288
"Total"	"Missouri"	"29"			19696	130170885	15.131
	"Montana"	"30"	"1999"	"1999"	162	897507	18.050
	"Montana"	"30"	"2000"	"2000"	158	902195	17.513
	"Montana"	"30"	"2001"	"2001"	175	906961	19.295
	"Montana"	"30"	"2002"	"2002"	184	911667	20.183
	"Montana"	"30"	"2003"	"2003"	180	919630	19.573
	"Montana"	"30"	"2004"	"2004"	175	930009	18.817
	"Montana"	"30"	"2005"	"2005"	206	940102	21.913
	"Montana"	"30"	"2006"	"2006"	189	952692	19.839
	"Montana"	"30"	"2007"	"2007"	196	964706	20.317
	"Montana"	"30"	"2008"	"2008"	203	976415	20.790
	"Montana"	"30"	"2009"	"2009"	219	983982	22.257
	"Montana"	"30"	"2010"	"2010"	227	989415	22.943
	"Montana"	"30"	"2011"	"2011"	232	998199	23.242
	"Montana"	"30"	"2012"	"2012"	233	1005141	23.181
	"Montana"	"30"	"2013"	"2013"	243	1015165	23.937
	"Montana"	"30"	"2014"	"2014"	251	1023579	24.522
	"Montana"	"30"	"2015"	"2015"	272	1032949	26.332
	"Montana"	"30"	"2016"	"2016"	267	1042520	25.611
	"Montana"	"30"	"2017"	"2017"	311	1050493	29.605
	"Montana"	"30"	"2018"	"2018"	265	1062305	24.946
	"Montana"	"30"	"2019"	"2019"	289	1068778	27.040
	"Montana"	"30"	"2020 "	"2020"	300	1080577	27.763
"Total"	"Montana"	"30"			4937	21654987	22.798
	"Nebraska"	"31"	"1999"	"1999"	177	1704764	10.383
	"Nebraska"	"31"	"2000"	"2000"	193	1711263	11.278
	"Nebraska"	"31"	"2001"	"2001"	187	1719836	10.873
	"Nebraska"	"31"	"2002"	"2002"	201	1728292	11.630
	"Nebraska"	"31"	"2003"	"2003"	176	1738643	10.123
	"Nebraska"	"31"	"2004"	"2004"	166	1749370	9.489
	"Nebraska"	"31"	"2005"	"2005"	187	1761497	10.616
	"Nebraska"	"31"	"2006"	"2006"	202	1772693	11.395
	"Nebraska"	"31"	"2007"	"2007"	181	1783440	10.149
	"Nebraska"	"31"	"2008"	"2008"	191	1796378	10.633
	"Nebraska"	"31"	"2009"	"2009"	170	1812683	9.378
	"Nebraska"	"31"	"2010"	"2010"	193	1826341	10.568
	"Nebraska"	"31"	"2011"	"2011"	193	1842641	10.474
	"Nebraska"	"31"	"2012"	"2012"	232	1855525	12.503
	"Nebraska"	"31"	"2013"	"2013"	220	1868516	11.774
	"Nebraska"	"31"	"2014"	"2014"	251	1881503	13.340
	"Nebraska"	"31"	"2015"	"2015"	223	1896190	11.760
	"Nebraska"	"31"	"2016"	"2016"	246	1907116	12.899
	"Nebraska"	"31"	"2017"	"2017"	275	1920076	14.322
	"Nebraska"	"31"	"2018"	"2018"	271	1929268	14.047
	"Nebraska"	"31"	"2019"	"2019"	309	1934408	15.974
	"Nebraska"	"31"	"2020 "	"2020"	283	1937552	14.606
"Total"	"Nebraska"	"31"			4727	40077995	11.795
	"Nevada"	"32"	"1999"	"1999"	404	1934718	20.882
	"Nevada"	"32"	"2000"	"2000"	400	1998257	20.017
	"Nevada"	"32"	"2001"	"2001"	387	2098399	18.443
	"Nevada"	"32"	"2002"	"2002"	423	2173791	19.459
	"Nevada"	"32"	"2003"	"2003"	434	2248850	19.299
	"Nevada"	"32"	"2004"	"2004"	440	2346222	18.754
	"Nevada"	"32"	"2005"	"2005"	480	2432143	19.736
	"Nevada"	"32"	"2006"	"2006"	486	2522658	19.265
	"Nevada"	"32"	"2007"	"2007"	471	2601072	18.108
	"Nevada"	"32"	"2008"	"2008"	528	2653630	19.897
	"Nevada"	"32"	"2009"	"2009"	505	2684665	18.811
	"Nevada"	"32"	"2010"	"2010"	547	2700551	20.255
	"Nevada"	"32"	"2011"	"2011"	516	2723322	18.947
	"Nevada"	"32"	"2012"	"2012"	524	2758931	18.993
	"Nevada"	"32"	"2013"	"2013"	541	2790136	19.390
	"Nevada"	"32"	"2014"	"2014"	573	2839099	20.182
	"Nevada"	"32"	"2015"	"2015"	558	2890845	19.302
	"Nevada"	"32"	"2016"	"2016"	650	2940058	22.108
	"Nevada"	"32"	"2017"	"2017"	627	2998039	20.914
	"Nevada"	"32"	"2018"	"2018"	657	3034392	21.652
	"Nevada"	"32"	"2019"	"2019"	642	3080156	20.843
	"Nevada"	"32"	"2020 "	"2020"	603	3138259	19.214
"Total"	"Nevada"	"32"			11396	57588193	19.789
	"New Hampshire"	"33"	"1999"	"1999"	137	1222014	11.211
	"New Hampshire"	"33"	"2000"	"2000"	131	1235786	10.601
	"New Hampshire"	"33"	"2001"	"2001"	167	1255517	13.301
	"New Hampshire"	"33"	"2002"	"2002"	132	1269089	10.401
	"New Hampshire"	"33"	"2003"	"2003"	158	1279840	12.345
	"New Hampshire"	"33"	"2004"	"2004"	133	1290121	10.309
	"New Hampshire"	"33"	"2005"	"2005"	162	1298492	12.476
	"New Hampshire"	"33"	"2006"	"2006"	151	1308389	11.541
	"New Hampshire"	"33"	"2007"	"2007"	158	1312540	12.038
	"New Hampshire"	"33"	"2008"	"2008"	179	1315906	13.603
	"New Hampshire"	"33"	"2009"	"2009"	166	1316102	12.613
	"New Hampshire"	"33"	"2010"	"2010"	196	1316470	14.888
	"New Hampshire"	"33"	"2011"	"2011"	198	1318194	15.021
	"New Hampshire"	"33"	"2012"	"2012"	202	1320718	15.295
	"New Hampshire"	"33"	"2013"	"2013"	185	1323459	13.979
	"New Hampshire"	"33"	"2014"	"2014"	247	1326813	18.616
	"New Hampshire"	"33"	"2015"	"2015"	228	1330608	17.135
	"New Hampshire"	"33"	"2016"	"2016"	244	1334795	18.280
	"New Hampshire"	"33"	"2017"	"2017"	265	1342795	19.735
	"New Hampshire"	"33"	"2018"	"2018"	279	1356458	20.568
	"New Hampshire"	"33"	"2019"	"2019"	255	1359711	18.754
	"New Hampshire"	"33"	"2020 "	"2020"	234	1366275	17.127
"Total"	"New Hampshire"	"33"			4207	28800092	14.608
	"New Jersey"	"34"	"1999"	"1999"	563	8359592	6.735
	"New Jersey"	"34"	"2000"	"2000"	560	8414350	6.655
	"New Jersey"	"34"	"2001"	"2001"	588	8492671	6.924
	"New Jersey"	"34"	"2002"	"2002"	553	8552643	6.466
	"New Jersey"	"34"	"2003"	"2003"	588	8601402	6.836
	"New Jersey"	"34"	"2004"	"2004"	597	8634561	6.914
	"New Jersey"	"34"	"2005"	"2005"	536	8651974	6.195
	"New Jersey"	"34"	"2006"	"2006"	585	8661679	6.754
	"New Jersey"	"34"	"2007"	"2007"	596	8677885	6.868
	"New Jersey"	"34"	"2008"	"2008"	615	8711090	7.060
	"New Jersey"	"34"	"2009"	"2009"	557	8755602	6.362
	"New Jersey"	"34"	"2010"	"2010"	719	8791894	8.178
	"New Jersey"	"34"	"2011"	"2011"	689	8821155	7.811
	"New Jersey"	"34"	"2012"	"2012"	683	8864590	7.705
	"New Jersey"	"34"	"2013"	"2013"	757	8899339	8.506
	"New Jersey"	"34"	"2014"	"2014"	786	8938175	8.794
	"New Jersey"	"34"	"2015"	"2015"	789	8958013	8.808
	"New Jersey"	"34"	"2016"	"2016"	687	8944469	7.681
	"New Jersey"	"34"	"2017"	"2017"	795	9005644	8.828
	"New Jersey"	"34"	"2018"	"2018"	778	8908520	8.733
	"New Jersey"	"34"	"2019"	"2019"	762	8882190	8.579
	"New Jersey"	"34"	"2020 "	"2020"	679	8882371	7.644
"Total"	"New Jersey"	"34"			14462	192409809	7.516
	"New Mexico"	"35"	"1999"	"1999"	318	1808082	17.588
	"New Mexico"	"35"	"2000"	"2000"	327	1819046	17.976
	"New Mexico"	"35"	"2001"	"2001"	362	1831690	19.763
	"New Mexico"	"35"	"2002"	"2002"	349	1855309	18.811
	"New Mexico"	"35"	"2003"	"2003"	343	1877574	18.268
	"New Mexico"	"35"	"2004"	"2004"	356	1903808	18.699
	"New Mexico"	"35"	"2005"	"2005"	342	1932274	17.699
	"New Mexico"	"35"	"2006"	"2006"	352	1962137	17.940
	"New Mexico"	"35"	"2007"	"2007"	401	1990070	20.150
	"New Mexico"	"35"	"2008"	"2008"	419	2010662	20.839
	"New Mexico"	"35"	"2009"	"2009"	376	2036802	18.460
	"New Mexico"	"35"	"2010"	"2010"	413	2059179	20.057
	"New Mexico"	"35"	"2011"	"2011"	420	2082224	20.171
	"New Mexico"	"35"	"2012"	"2012"	442	2085538	21.194
	"New Mexico"	"35"	"2013"	"2013"	431	2085287	20.669
	"New Mexico"	"35"	"2014"	"2014"	449	2085572	21.529
	"New Mexico"	"35"	"2015"	"2015"	500	2085109	23.980
	"New Mexico"	"35"	"2016"	"2016"	471	2081015	22.633
	"New Mexico"	"35"	"2017"	"2017"	491	2088070	23.515
	"New Mexico"	"35"	"2018"	"2018"	536	2095428	25.579
	"New Mexico"	"35"	"2019"	"2019"	513	2096829	24.466
	"New Mexico"	"35"	"2020 "	"2020"	516	2106319	24.498
"Total"	"New Mexico"	"35"			9127	43978024	20.754
	"New York"	"36"	"1999"	"1999"	1196	18882725	6.334
	"New York"	"36"	"2000"	"2000"	1132	18976457	5.965
	"New York"	"36"	"2001"	"2001"	1253	19082838	6.566
	"New York"	"36"	"2002"	"2002"	1228	19137800	6.417
	"New York"	"36"	"2003"	"2003"	1169	19175939	6.096
	"New York"	"36"	"2004"	"2004"	1187	19171567	6.191
	"New York"	"36"	"2005"	"2005"	1189	19132610	6.215
	"New York"	"36"	"2006"	"2006"	1326	19104631	6.941
	"New York"	"36"	"2007"	"2007"	1396	19132335	7.297
	"New York"	"36"	"2008"	"2008"	1409	19212436	7.334
	"New York"	"36"	"2009"	"2009"	1417	19307066	7.339
	"New York"	"36"	"2010"	"2010"	1547	19378102	7.983
	"New York"	"36"	"2011"	"2011"	1658	19465197	8.518
	"New York"	"36"	"2012"	"2012"	1708	19570261	8.728
	"New York"	"36"	"2013"	"2013"	1687	19651127	8.585
	"New York"	"36"	"2014"	"2014"	1700	19746227	8.609
	"New York"	"36"	"2015"	"2015"	1652	19795791	8.345
	"New York"	"36"	"2016"	"2016"	1679	19745289	8.503
	"New York"	"36"	"2017"	"2017"	1696	19849399	8.544
	"New York"	"36"	"2018"	"2018"	1723	19542209	8.817
	"New York"	"36"	"2019"	"2019"	1705	19453561	8.764
	"New York"	"36"	"2020 "	"2020"	1642	19336776	8.492
"Total"	"New York"	"36"			32299	425850343	7.585
	"North Carolina"	"37"	"1999"	"1999"	884	7949361	11.120
	"North Carolina"	"37"	"2000"	"2000"	971	8049313	12.063
	"North Carolina"	"37"	"2001"	"2001"	997	8210122	12.144
	"North Carolina"	"37"	"2002"	"2002"	986	8326201	11.842
	"North Carolina"	"37"	"2003"	"2003"	955	8422501	11.339
	"North Carolina"	"37"	"2004"	"2004"	1027	8553152	12.007
	"North Carolina"	"37"	"2005"	"2005"	1009	8705407	11.590
	"North Carolina"	"37"	"2006"	"2006"	1106	8917270	12.403
	"North Carolina"	"37"	"2007"	"2007"	1077	9118037	11.812
	"North Carolina"	"37"	"2008"	"2008"	1162	9309449	12.482
	"North Carolina"	"37"	"2009"	"2009"	1174	9449566	12.424
	"North Carolina"	"37"	"2010"	"2010"	1174	9535483	12.312
	"North Carolina"	"37"	"2011"	"2011"	1213	9656401	12.562
	"North Carolina"	"37"	"2012"	"2012"	1286	9752073	13.187
	"North Carolina"	"37"	"2013"	"2013"	1284	9848060	13.038
	"North Carolina"	"37"	"2014"	"2014"	1352	9943964	13.596
	"North Carolina"	"37"	"2015"	"2015"	1406	10042802	14.000
	"North Carolina"	"37"	"2016"	"2016"	1373	10146788	13.531
	"North Carolina"	"37"	"2017"	"2017"	1521	10273419	14.805
	"North Carolina"	"37"	"2018"	"2018"	1494	10383620	14.388
	"North Carolina"	"37"	"2019"	"2019"	1358	10488084	12.948
	"North Carolina"	"37"	"2020 "	"2020"	1441	10600823	13.593
"Total"	"North Carolina"	"37"			26250	205681896	12.762
	"North Dakota"	"38"	"1999"	"1999"	73	644259	11.331
	"North Dakota"	"38"	"2000"	"2000"	68	642200	10.589
	"North Dakota"	"38"	"2001"	"2001"	79	639062	12.362
	"North Dakota"	"38"	"2002"	"2002"	91	638168	14.260
	"North Dakota"	"38"	"2003"	"2003"	81	638817	12.680
	"North Dakota"	"38"	"2004"	"2004"	73	644705	11.323
	"North Dakota"	"38"	"2005"	"2005"	92	646089	14.240
	"North Dakota"	"38"	"2006"	"2006"	90	649422	13.858
	"North Dakota"	"38"	"2007"	"2007"	95	652822	14.552
	"North Dakota"	"38"	"2008"	"2008"	86	657569	13.078
	"North Dakota"	"38"	"2009"	"2009"	90	664968	13.534
	"North Dakota"	"38"	"2010"	"2010"	106	672591	15.760
	"North Dakota"	"38"	"2011"	"2011"	106	683932	15.499
	"North Dakota"	"38"	"2012"	"2012"	105	699628	15.008
	"North Dakota"	"38"	"2013"	"2013"	128	723393	17.694
	"North Dakota"	"38"	"2014"	"2014"	137	739482	18.526
	"North Dakota"	"38"	"2015"	"2015"	124	756927	16.382
	"North Dakota"	"38"	"2016"	"2016"	140	757952	18.471
	"North Dakota"	"38"	"2017"	"2017"	154	755393	20.387
	"North Dakota"	"38"	"2018"	"2018"	147	760077	19.340
	"North Dakota"	"38"	"2019"	"2019"	136	762062	17.846
	"North Dakota"	"38"	"2020 "	"2020"	135	765309	17.640
"Total"	"North Dakota"	"38"			2336	15194827	15.374
	"Ohio"	"39"	"1999"	"1999"	1102	11335454	9.722
	"Ohio"	"39"	"2000"	"2000"	1088	11353140	9.583
	"Ohio"	"39"	"2001"	"2001"	1219	11387404	10.705
	"Ohio"	"39"	"2002"	"2002"	1287	11407889	11.282
	"Ohio"	"39"	"2003"	"2003"	1074	11434788	9.392
	"Ohio"	"39"	"2004"	"2004"	1319	11452251	11.517
	"Ohio"	"39"	"2005"	"2005"	1341	11463320	11.698
	"Ohio"	"39"	"2006"	"2006"	1325	11481213	11.541
	"Ohio"	"39"	"2007"	"2007"	1295	11500468	11.260
	"Ohio"	"39"	"2008"	"2008"	1412	11515391	12.262
	"Ohio"	"39"	"2009"	"2009"	1176	11528896	10.200
	"Ohio"	"39"	"2010"	"2010"	1439	11536504	12.473
	"Ohio"	"39"	"2011"	"2011"	1465	11544951	12.690
	"Ohio"	"39"	"2012"	"2012"	1542	11544225	13.357
	"Ohio"	"39"	"2013"	"2013"	1526	11570808	13.188
	"Ohio"	"39"	"2014"	"2014"	1491	11594163	12.860
	"Ohio"	"39"	"2015"	"2015"	1650	11613423	14.208
	"Ohio"	"39"	"2016"	"2016"	1707	11614373	14.697
	"Ohio"	"39"	"2017"	"2017"	1740	11658609	14.925
	"Ohio"	"39"	"2018"	"2018"	1838	11689442	15.724
	"Ohio"	"39"	"2019"	"2019"	1806	11689100	15.450
	"Ohio"	"39"	"2020 "	"2020"	1644	11693217	14.059
"Total"	"Ohio"	"39"			31486	253609029	12.415
	"Oklahoma"	"40"	"1999"	"1999"	492	3437147	14.314
	"Oklahoma"	"40"	"2000"	"2000"	497	3450654	14.403
	"Oklahoma"	"40"	"2001"	"2001"	515	3467100	14.854
	"Oklahoma"	"40"	"2002"	"2002"	501	3489080	14.359
	"Oklahoma"	"40"	"2003"	"2003"	476	3504892	13.581
	"Oklahoma"	"40"	"2004"	"2004"	506	3525233	14.354
	"Oklahoma"	"40"	"2005"	"2005"	522	3548597	14.710
	"Oklahoma"	"40"	"2006"	"2006"	537	3594090	14.941
	"Oklahoma"	"40"	"2007"	"2007"	531	3634349	14.611
	"Oklahoma"	"40"	"2008"	"2008"	575	3668976	15.672
	"Oklahoma"	"40"	"2009"	"2009"	567	3717572	15.252
	"Oklahoma"	"40"	"2010"	"2010"	618	3751351	16.474
	"Oklahoma"	"40"	"2011"	"2011"	693	3791508	18.278
	"Oklahoma"	"40"	"2012"	"2012"	670	3814820	17.563
	"Oklahoma"	"40"	"2013"	"2013"	665	3850568	17.270
	"Oklahoma"	"40"	"2014"	"2014"	736	3878051	18.979
	"Oklahoma"	"40"	"2015"	"2015"	790	3911338	20.198
	"Oklahoma"	"40"	"2016"	"2016"	822	3923561	20.950
	"Oklahoma"	"40"	"2017"	"2017"	756	3930864	19.232
	"Oklahoma"	"40"	"2018"	"2018"	790	3943079	20.035
	"Oklahoma"	"40"	"2019"	"2019"	816	3956971	20.622
	"Oklahoma"	"40"	"2020 "	"2020"	869	3980783	21.830
"Total"	"Oklahoma"	"40"			13944	81770584	17.053
	"Oregon"	"41"	"1999"	"1999"	478	3393941	14.084
	"Oregon"	"41"	"2000"	"2000"	493	3421399	14.409
	"Oregon"	"41"	"2001"	"2001"	505	3467937	14.562
	"Oregon"	"41"	"2002"	"2002"	518	3513424	14.743
	"Oregon"	"41"	"2003"	"2003"	592	3547376	16.688
	"Oregon"	"41"	"2004"	"2004"	555	3569463	15.549
	"Oregon"	"41"	"2005"	"2005"	560	3613202	15.499
	"Oregon"	"41"	"2006"	"2006"	579	3670883	15.773
	"Oregon"	"41"	"2007"	"2007"	594	3722417	15.957
	"Oregon"	"41"	"2008"	"2008"	572	3768748	15.177
	"Oregon"	"41"	"2009"	"2009"	644	3808600	16.909
	"Oregon"	"41"	"2010"	"2010"	685	3831074	17.880
